country,year,iso_code,energy_per_capita,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,biofuel_share_energy,hydro_share_energy,solar_share_energy,wind_share_energy,log_gdp_per_capita,log_population,log_ghg_per_capita
Latvia,2006,LVA,20249.84,83.116,2.268,37.401,43.447,16.884,16.884,0.0,0.08,16.225,0.0,0.277,9.128057486548311,14.612562695370102,3.785507007960453e-07
Latvia,2007,LVA,21041.271,83.503,2.72,35.102,45.681,16.497,16.497,0.0,0.045,15.858,0.0,0.308,9.500741272873787,14.60429150233323,3.5443084610927024e-07
Latvia,2008,LVA,21399.195,81.506,2.698,34.216,44.592,18.494,18.494,0.0,0.045,17.812,0.0,0.332,9.659898223704875,14.593761004560795,3.8114333923211273e-07
Latvia,2009,LVA,20577.875,78.384,2.286,33.233,42.864,21.616,21.616,0.0,0.116,20.866,0.0,0.29,9.392265661851889,14.577245394589157,3.828218659689246e-07
Latvia,2010,LVA,23815.682,80.113,2.569,34.927,42.617,19.887,19.887,0.0,0.634,18.577,0.0,0.259,9.322613304836114,14.556394014214893,5.672642944578152e-07
Latvia,2011,LVA,21669.824,81.14,2.915,34.397,43.827,18.86,18.86,0.0,0.645,16.947,0.001,0.417,9.465170773704347,14.538164597669171,5.825546438683424e-07
Latvia,2012,LVA,22749.947,75.977,2.337,31.27,42.37,24.023,24.023,0.0,0.546,20.894,0.001,0.61,9.497671862664419,14.525798984347121,4.4235229285570555e-07
Latvia,2013,LVA,22147.869,78.269,1.919,31.93,44.42,21.731,21.731,0.0,0.566,16.911,0.001,0.691,9.580745968772765,14.515117330365694,5.762656315902778e-07
Latvia,2014,LVA,20568.439,81.042,1.715,31.107,48.219,18.958,18.958,0.0,0.689,12.489,0.001,0.633,9.628025401745965,14.505701874258559,5.215394488527685e-07
Latvia,2015,LVA,21293.232,81.337,1.305,30.533,49.499,18.663,18.663,0.0,0.682,11.331,0.001,0.892,9.497099676168409,14.49750376358205,6.168421332259779e-07
Latvia,2016,LVA,22950.73,78.866,1.07,29.663,48.133,21.134,21.134,0.0,0.333,14.284,0.002,0.734,9.535141158968626,14.488362169752351,6.684295330526803e-07
Latvia,2017,LVA,25379.521,70.393,0.99,24.664,44.739,29.607,29.607,0.0,0.259,22.577,0.002,0.773,9.624510365628149,14.479512615705543,5.456743511325938e-07
Latvia,2018,LVA,22826.5,77.613,1.295,31.508,44.811,22.387,22.387,0.0,1.012,13.895,0.007,0.697,9.755568610536011,14.471748392103615,7.522593493483565e-07
Latvia,2019,LVA,23645.684,80.106,1.063,29.259,49.784,19.894,19.894,0.0,0.928,11.635,0.017,0.85,9.758021176533914,14.464821309324243,7.522643470289403e-07
Latvia,2020,LVA,21682.938,75.106,0.703,26.352,48.052,24.894,24.894,0.0,1.374,15.782,0.029,1.072,9.773350614600666,14.457927443517509,5.312798913157169e-07
Latvia,2021,LVA,22845.902,75.835,0.526,27.216,48.094,24.165,24.165,0.0,1.32,15.663,0.039,0.818,9.915986173761473,14.449728522444921,5.4626072165609e-07
Latvia,2022,LVA,20474.74,73.354,0.433,21.323,51.598,26.646,26.646,0.0,0.565,17.777,0.486,1.229,9.913663045086947,14.447323145988207,3.6150669483286223e-07
Latvia,2023,LVA,21655.676,68.224,0.436,19.16,48.627,31.776,31.776,0.0,0.41,23.116,1.456,1.649,10.031345926711058,14.448024647921924,4.037535522742276e-07
Latvia,2024,LVA,20722.951,70.331,0.366,21.406,48.558,29.669,29.669,0.0,0.452,20.477,2.575,1.775,10.05787409981195,14.442422846028679,4.7013031328459207e-07
Lithuania,1985,LTU,50723.07,84.769,5.253,22.655,56.861,0.607,15.231,14.624,0.0,0.607,0.0,0.0,7.6893520400121425,15.085930155268358,3.2853776987690765e-07
Lithuania,1986,LTU,46394.469,82.828,6.628,24.615,51.585,0.643,17.172,16.529,0.0,0.643,0.0,0.0,7.6893520400121425,15.094700383507318,3.2853776987690765e-07
Lithuania,1987,LTU,48153.48,84.765,6.225,24.53,54.01,0.578,15.235,14.656,0.0,0.578,0.0,0.0,7.6893520400121425,15.104004641558252,3.2853776987690765e-07
Lithuania,1988,LTU,49915.566,79.913,5.986,24.393,49.534,0.585,20.087,19.502,0.0,0.585,0.0,0.0,7.6893520400121425,15.116409054632973,3.2853776987690765e-07
Lithuania,1989,LTU,53725.629,76.039,5.167,23.918,46.954,0.541,23.961,23.42,0.0,0.541,0.0,0.0,7.6893520400121425,15.122774969231589,3.2853776987690765e-07
Lithuania,1990,LTU,53062.891,75.143,4.755,27.909,42.48,0.59,24.857,24.267,0.0,0.59,0.0,0.0,7.6893520400121425,15.122482451975111,3.2853776987690765e-07
Lithuania,1991,LTU,55806.121,76.562,5.04,27.413,44.109,0.457,23.438,22.981,0.0,0.457,0.0,0.0,7.6893520400121425,15.124210337303536,3.2853776987690765e-07
Lithuania,1992,LTU,35525.25,68.162,3.721,24.673,39.767,0.662,31.838,31.176,0.0,0.662,0.0,0.0,7.6893520400121425,15.123168825831222,3.2853776987690765e-07
Lithuania,1993,LTU,28101.068,65.748,4.194,16.961,44.593,1.064,34.252,33.188,0.0,1.064,0.0,0.0,7.6893520400121425,15.118463798455887,3.2853776987690765e-07
Lithuania,1994,LTU,24378.934,74.411,4.034,22.736,47.641,1.418,25.589,24.171,0.0,1.418,0.0,0.0,7.6893520400121425,15.11156287455804,3.2853776987690765e-07
Lithuania,1995,LTU,27397.102,65.643,2.895,23.932,38.816,1.051,34.357,33.306,0.0,1.051,0.0,0.0,7.6893520400121425,15.10391586684498,3.2853776987690765e-07
Lithuania,1996,LTU,30086.438,63.101,2.442,23.486,37.173,0.843,36.899,36.056,0.0,0.843,0.0,0.0,7.759163577733354,15.096350787933433,3.2853776987690765e-07
Lithuania,1997,LTU,28106.525,65.665,2.127,23.366,40.171,0.822,34.335,33.513,0.0,0.822,0.0,0.0,7.953871465771366,15.089018286839853,3.2853776987690765e-07
Lithuania,1998,LTU,30396.936,63.715,1.729,19.071,42.915,1.083,36.285,35.202,0.0,1.083,0.0,0.0,8.065606918247083,15.081816547210492,3.2853776987690765e-07
Lithuania,1999,LTU,25029.285,67.382,1.803,24.093,41.486,1.314,32.618,31.304,0.0,1.314,0.0,0.0,8.04870478962393,15.074782866093658,3.2853776987690765e-07
Lithuania,2000,LTU,22425.881,68.783,1.377,30.805,36.601,1.209,31.217,30.007,0.0,1.209,0.0,0.0,8.101938698417397,15.068376092628124,3.2853776987690765e-07
Lithuania,2001,LTU,26014.791,63.979,1.087,27.849,35.042,1.01,36.021,35.011,0.0,1.003,0.0,0.0,8.169436131490494,15.060517238361983,3.714413280729817e-07
Lithuania,2002,LTU,28448.436,59.066,1.619,26.01,31.438,1.01,40.934,39.924,0.0,0.997,0.0,0.0,8.330383005580227,15.052144725249683,3.8617867509074406e-07
Lithuania,2003,LTU,29933.715,57.443,2.004,27.036,28.403,0.896,42.557,41.661,0.0,0.875,0.0,0.0,8.61403946180848,15.043754227421038,3.952886656604377e-07
Lithuania,2004,LTU,30612.145,58.913,1.915,26.656,30.342,1.144,41.087,39.943,0.01,1.112,0.0,0.003,8.815283094257213,15.032396132466879,4.294190902210241e-07
Lithuania,2005,LTU,28396.092,68.961,2.295,30.762,35.904,1.363,31.039,29.676,0.041,1.294,0.0,0.005,8.969382595392576,15.016145598147794,4.785948030362669e-07
Lithuania,2006,LTU,27434.684,72.48,3.275,32.023,37.183,1.571,27.52,25.949,0.251,1.191,0.0,0.041,9.128209943178135,15.000227757350016,4.067574753953874e-07
Lithuania,2007,LTU,30665.963,71.222,2.947,34.158,34.118,2.221,28.778,26.558,0.627,1.136,0.0,0.287,9.41703048385526,14.988402208859892,4.3635381814953154e-07
Lithuania,2008,LTU,30585.723,70.728,2.534,31.075,37.119,2.403,29.272,26.869,0.734,1.091,0.0,0.356,9.61284073565286,14.978171560333875,4.3146132301443594e-07
Lithuania,2009,LTU,28460.75,65.374,2.191,28.405,34.778,2.737,34.626,31.889,0.67,1.247,0.0,0.463,9.380445258314648,14.967096312075036,4.836866765405337e-07
Lithuania,2010,LTU,21370.361,95.506,3.644,43.874,47.987,4.494,4.494,0.0,0.787,2.129,0.0,0.883,9.378282296476058,14.946157868535787,5.939965824277676e-07
Lithuania,2011,LTU,22682.814,94.911,4.068,46.143,44.7,5.089,5.089,0.0,0.763,1.814,0.0,1.796,9.565256889878594,14.923607392456889,4.523559130975303e-07
Lithuania,2012,LTU,22966.906,94.346,3.97,45.099,45.276,5.654,5.654,0.0,1.027,1.59,0.009,2.033,9.567545321146644,14.910209198291609,4.852286810407839e-07
Lithuania,2013,LTU,21436.428,92.444,4.949,39.832,47.663,7.556,7.556,0.0,1.061,2.109,0.181,2.439,9.65842337573293,14.900127703209575,4.1577840301047283e-07
Lithuania,2014,LTU,20866.729,92.115,4.338,39.376,48.401,7.885,7.885,0.0,1.205,1.661,0.305,2.666,9.709317067983985,14.891576919928898,3.5798076042631495e-07
Lithuania,2015,LTU,22064.121,91.692,3.321,37.627,50.744,8.308,8.308,0.0,1.237,1.385,0.29,3.211,9.567821755650794,14.882194175134355,4.301849971863817e-07
Lithuania,2016,LTU,22908.758,90.532,3.285,32.738,54.509,9.468,9.468,0.0,1.009,1.743,0.255,4.362,9.614360365321279,14.869492219581405,2.9626516715363725e-07
Lithuania,2017,LTU,24440.992,89.108,3.349,32.402,53.357,10.892,10.892,0.0,1.211,2.189,0.247,4.957,9.733915454422927,14.855530699605676,2.297409706783995e-07
Lithuania,2018,LTU,25324.252,90.467,3.479,31.678,55.31,9.533,9.533,0.0,1.28,1.517,0.305,4.03,9.87114041704219,14.845997812751135,1.8555323478415533e-07
Lithuania,2019,LTU,25258.264,89.564,3.286,30.707,55.571,10.436,10.436,0.0,1.243,1.217,0.321,5.283,9.889520053301045,14.843346957943158,2.0393477588409878e-07
Lithuania,2020,LTU,25143.689,88.644,2.576,33.749,52.32,11.356,11.356,0.0,1.709,1.061,0.455,5.478,9.929971528146389,14.843597372738685,3.8988285538593137e-07
Lithuania,2021,LTU,25103.211,87.989,3.092,31.92,52.977,12.011,12.011,0.0,2.11,1.354,0.673,4.805,10.085413654979254,14.843143718128065,3.39960356507125e-07
Lithuania,2022,LTU,23098.574,85.618,3.307,24.855,57.456,14.382,14.382,0.0,2.15,1.764,1.299,5.746,10.13532489374306,14.851137962420141,2.5915267197418936e-07
Lithuania,2023,LTU,24025.787,81.281,2.029,23.044,56.209,18.719,18.719,0.0,2.019,1.616,2.471,9.105,10.238444802706368,14.864253800679244,2.2073807478799822e-07
Lithuania,2024,LTU,25660.838,76.586,1.549,23.466,51.571,23.414,23.414,0.0,2.282,1.462,4.656,11.801,10.298406797809943,14.866004506738477,3.56760300424495e-07
Luxembourg,1965,LUX,126809.617,99.426,75.897,0.0,23.529,0.574,0.574,0.0,0.0,0.574,0.0,0.0,7.944670437027761,12.705820132709126,2.0637939579657297e-07
Luxembourg,1966,LUX,120280.031,99.461,71.517,0.0,27.944,0.539,0.539,0.0,0.0,0.539,0.0,0.0,7.984051572218306,12.715999865852618,2.0637939579657297e-07
Luxembourg,1967,LUX,117597.0,99.382,68.045,0.0,31.337,0.618,0.618,0.0,0.0,0.618,0.0,0.0,7.983196480672856,12.72332060189753,2.0637939579657297e-07
Luxembourg,1968,LUX,126629.148,99.416,67.433,0.0,31.983,0.584,0.584,0.0,0.0,0.584,0.0,0.0,8.068705499211259,12.727719507927748,2.0637939579657297e-07
Luxembourg,1969,LUX,135768.594,99.528,66.561,0.064,32.903,0.472,0.472,0.0,0.0,0.472,0.0,0.0,8.211562859955059,12.731460720230633,2.0637939579657297e-07
Luxembourg,1970,LUX,140529.906,99.498,65.729,0.153,33.616,0.502,0.502,0.0,0.0,0.502,0.0,0.0,8.365777209384039,12.734631109000254,2.0637939579657297e-07
Luxembourg,1971,LUX,134084.422,99.705,62.991,0.32,36.394,0.295,0.295,0.0,0.0,0.295,0.0,0.0,8.399097008211147,12.742299898767335,2.0637939579657297e-07
Luxembourg,1972,LUX,136619.859,99.662,60.12,2.48,37.062,0.338,0.338,0.0,0.0,0.338,0.0,0.0,8.611910973822983,12.75428653531247,2.0637939579657297e-07
Luxembourg,1973,LUX,143532.469,99.719,56.193,4.679,38.847,0.281,0.281,0.0,0.0,0.281,0.0,0.0,8.919416698097208,12.763288412861682,2.0637939579657297e-07
Luxembourg,1974,LUX,144839.312,99.591,58.995,6.192,34.404,0.409,0.409,0.0,0.0,0.409,0.0,0.0,9.111771262995488,12.76963207564798,2.0637939579657297e-07
Luxembourg,1975,LUX,119548.352,99.574,54.005,8.63,36.939,0.426,0.426,0.0,0.0,0.426,0.0,0.0,9.086267757356325,12.7760149311829,2.0637939579657297e-07
Luxembourg,1976,LUX,118997.453,99.732,49.931,9.865,39.936,0.268,0.268,0.0,0.0,0.268,0.0,0.0,9.171849998914713,12.782211178018258,2.0637939579657297e-07
Luxembourg,1977,LUX,110335.07,99.344,46.117,11.127,42.1,0.656,0.656,0.0,0.0,0.553,0.0,0.0,9.266700526622278,12.788849560341312,2.0637939579657297e-07
Luxembourg,1978,LUX,113894.984,99.38,46.864,11.765,40.751,0.62,0.62,0.0,0.0,0.506,0.0,0.0,9.478172477141088,12.796672017726483,2.0637939579657297e-07
Luxembourg,1979,LUX,116477.938,99.345,50.631,11.966,36.747,0.655,0.655,0.0,0.0,0.537,0.0,0.0,9.629409624371814,12.801755828484573,2.0637939579657297e-07
Luxembourg,1980,LUX,107135.18,99.265,54.488,11.426,33.35,0.735,0.735,0.0,0.0,0.615,0.0,0.0,9.714395551214052,12.803988393185175,2.0637939579657297e-07
Luxembourg,1981,LUX,91435.445,99.062,51.245,10.34,37.478,0.938,0.938,0.0,0.0,0.769,0.0,0.0,9.537337364689286,12.806117207827795,2.0637939579657297e-07
Luxembourg,1982,LUX,85531.938,99.091,50.367,9.157,39.567,0.909,0.909,0.0,0.0,0.729,0.0,0.0,9.442213984138014,12.807693727610626,2.0637939579657297e-07
Luxembourg,1983,LUX,79860.766,99.049,49.444,9.294,40.311,0.951,0.951,0.0,0.0,0.769,0.0,0.0,9.423914758205015,12.808879277188678,2.0637939579657297e-07
Luxembourg,1984,LUX,85945.758,99.052,52.245,9.326,37.481,0.948,0.948,0.0,0.0,0.759,0.0,0.0,9.403646918894623,12.81000602554529,2.0637939579657297e-07
Luxembourg,1985,LUX,88071.859,99.227,50.495,9.945,38.786,0.773,0.773,0.0,0.0,0.599,0.0,0.0,9.43237933744264,12.812059347076245,2.0637939579657297e-07
Luxembourg,1986,LUX,85689.859,99.074,45.908,9.943,43.222,0.926,0.926,0.0,0.0,0.758,0.0,0.0,9.80647916036996,12.816799711289137,2.0637939579657297e-07
Luxembourg,1987,LUX,80464.953,98.837,35.001,11.99,51.846,1.163,1.163,0.0,0.0,0.933,0.0,0.0,10.018830186584921,12.823253589971356,2.0637939579657297e-07
Luxembourg,1988,LUX,81798.812,98.929,34.825,12.177,51.927,1.071,1.071,0.0,0.0,0.836,0.0,0.0,10.134617068364378,12.831331701288626,2.0637939579657297e-07
Luxembourg,1989,LUX,93067.273,99.276,37.551,12.053,49.672,0.724,0.724,0.0,0.0,0.554,0.0,0.0,10.188776080475744,12.840875415115875,2.0637939579657297e-07
Luxembourg,1990,LUX,97339.703,99.371,34.46,13.413,51.498,0.629,0.629,0.0,0.0,0.524,0.0,0.0,10.418781532660477,12.852303779664432,2.0637939579657297e-07
Luxembourg,1991,LUX,103235.586,99.306,30.499,12.977,55.83,0.694,0.694,0.0,0.0,0.585,0.0,0.0,10.48484577090906,12.865595822101412,2.0637939579657297e-07
Luxembourg,1992,LUX,102170.406,99.422,28.647,13.486,57.29,0.578,0.578,0.0,0.0,0.486,0.0,0.0,10.586518890210753,12.878820670906553,2.0637939579657297e-07
Luxembourg,1993,LUX,102149.188,99.428,29.216,13.825,56.387,0.572,0.572,0.0,0.0,0.459,0.0,0.0,10.599136829648884,12.892079393771857,2.0637939579657297e-07
Luxembourg,1994,LUX,96909.375,99.267,26.201,14.485,58.58,0.733,0.733,0.0,0.0,0.613,0.0,0.0,10.691395157001432,12.905562170833697,2.0637939579657297e-07
Luxembourg,1995,LUX,83135.344,99.1,16.942,19.031,63.126,0.9,0.9,0.0,0.0,0.721,0.0,0.0,10.84131195335262,12.91947823185645,2.0637939579657297e-07
Luxembourg,1996,LUX,84353.812,99.384,15.521,20.297,63.566,0.616,0.616,0.0,0.0,0.478,0.0,0.0,10.82985381055141,12.932959197948698,2.0637939579657297e-07
Luxembourg,1997,LUX,81539.82,99.145,10.062,21.252,67.831,0.855,0.855,0.0,0.0,0.675,0.0,0.024,10.751537160305627,12.945435249887081,2.0637939579657297e-07
Luxembourg,1998,LUX,77781.836,98.776,3.468,22.226,73.083,1.224,1.224,0.0,0.0,0.969,0.0,0.093,10.768755116937113,12.957741060867614,2.0637939579657297e-07
Luxembourg,1999,LUX,81096.305,99.01,3.318,21.813,73.879,0.99,0.99,0.0,0.0,0.678,0.0,0.144,10.838537720414733,12.97120554786274,2.0637939579657297e-07
Luxembourg,2000,LUX,85313.125,98.704,3.432,21.002,74.27,1.296,1.296,0.0,0.0,0.923,0.0,0.185,10.793106349777947,12.985606216149431,2.0637939579657297e-07
Luxembourg,2001,LUX,90257.188,98.814,3.456,21.786,73.572,1.186,1.186,0.0,0.0,0.818,0.0,0.165,10.787706242490334,12.99839072553452,5.659935776708892e-07
Luxembourg,2002,LUX,97641.641,99.025,1.968,28.484,68.572,0.975,0.975,0.0,0.0,0.627,0.0,0.154,10.877786581805388,13.008856436210689,1.9939578819419767e-06
Luxembourg,2003,LUX,101159.133,99.128,1.441,27.493,70.195,0.872,0.872,0.0,0.0,0.474,0.008,0.156,11.092326114944106,13.021001523100237,1.9698875246243696e-06
Luxembourg,2004,LUX,112993.125,98.943,1.787,26.875,70.282,1.057,1.057,0.0,0.0,0.545,0.048,0.206,11.245294673963437,13.035185441089919,2.313114883492163e-06
Luxembourg,2005,LUX,112937.711,98.892,1.718,26.047,71.127,1.108,1.108,0.0,0.0,0.476,0.091,0.267,11.301707074302579,13.050497812252612,2.2564751569347754e-06
Luxembourg,2006,LUX,109188.547,98.679,2.087,27.736,68.855,1.321,1.321,0.0,0.0,0.577,0.109,0.301,11.415913003784425,13.066474275294354,2.3476087083223392e-06
Luxembourg,2007,LUX,104379.516,97.516,1.82,26.666,69.029,2.484,2.484,0.0,1.021,0.62,0.111,0.341,11.584542606874056,13.082012105410174,2.0615315311411163e-06
Luxembourg,2008,LUX,101771.258,97.415,1.752,25.572,70.092,2.585,2.585,0.0,1.018,0.701,0.106,0.322,11.698159361615618,13.100011423334264,1.7179761373936823e-06
Luxembourg,2009,LUX,95540.562,97.446,1.636,27.206,68.604,2.554,2.554,0.0,0.994,0.584,0.112,0.35,11.602230847934996,13.118646478285221,1.967300692215458e-06
Luxembourg,2010,LUX,98774.555,97.572,1.556,27.789,68.227,2.428,2.428,0.0,0.947,0.56,0.11,0.286,11.615434795468177,13.137007625068057,1.9906361068816943e-06
Luxembourg,2011,LUX,94152.016,97.509,1.392,24.606,71.511,2.491,2.491,0.0,1.084,0.335,0.137,0.34,11.686735093622092,13.158764735292603,1.6006621264242426e-06
Luxembourg,2012,LUX,90322.68,97.098,1.304,25.513,70.281,2.902,2.902,0.0,1.137,0.529,0.206,0.417,11.631543233477684,13.182344027209407,1.5821967604072574e-06
Luxembourg,2013,LUX,84098.906,96.449,1.221,22.677,72.551,3.551,3.551,0.0,1.36,0.668,0.413,0.465,11.695335667493465,13.205450062857723,9.754889714392604e-07
Luxembourg,2014,LUX,79595.094,95.758,1.404,22.175,72.178,4.242,4.242,0.0,1.803,0.62,0.545,0.46,11.725587076028217,13.228962325887558,9.887759991346321e-07
Luxembourg,2015,LUX,75565.75,95.097,1.33,20.808,72.959,4.903,4.903,0.0,2.192,0.585,0.611,0.6,11.566303444479022,13.252510550010705,6.321365805534137e-07
Luxembourg,2016,LUX,72770.328,94.703,1.397,19.452,73.854,5.297,5.297,0.0,2.385,0.684,0.594,0.601,11.57715504620267,13.27674831550526,2.91360766783387e-07
Luxembourg,2017,LUX,74364.695,93.474,1.238,18.207,74.029,6.526,6.526,0.0,2.894,0.484,0.612,1.326,11.60980684398477,13.29875404787741,2.850191814136798e-07
Luxembourg,2018,LUX,76359.789,93.036,1.048,17.156,74.832,6.964,6.964,0.0,2.998,0.498,0.637,1.366,11.669138888535704,13.318022261970032,2.960258091088446e-07
Luxembourg,2019,LUX,76257.094,92.282,1.128,16.86,74.294,7.718,7.718,0.0,3.156,0.561,0.684,1.476,11.632278374921684,13.337663448895261,2.9026823025991995e-07
Luxembourg,2020,LUX,64294.848,89.395,1.106,17.875,70.414,10.605,10.605,0.0,4.037,0.56,0.985,2.145,11.668540869004106,13.354341389695673,3.1718587615699763e-07
Luxembourg,2021,LUX,67498.109,90.072,1.062,18.075,70.934,9.928,9.928,0.0,3.674,0.61,1.03,1.796,11.812520216375649,13.369589013511323,3.12386223080315e-07
Luxembourg,2022,LUX,59427.711,88.965,1.22,15.808,71.937,11.035,11.035,0.0,3.833,0.407,1.754,1.982,11.725530477264991,13.389742737538256,2.6023046913499545e-07
Luxembourg,2023,LUX,56683.125,87.428,0.706,15.273,71.449,12.572,12.572,0.0,3.824,0.576,1.91,3.218,11.80190522763752,13.407631037506956,2.5561677067650557e-07
Luxembourg,2024,LUX,59051.215,85.722,0.578,15.242,69.902,14.278,14.278,0.0,3.847,0.669,2.956,2.919,11.83937063418182,13.419508038019773,3.120337579515978e-07
Malaysia,1965,MYS,3653.386,95.056,0.529,0.0,94.527,4.944,4.944,0.0,0.0,4.944,0.0,0.0,5.791297042145292,16.018978825061417,1.7707414215397504e-06
Malaysia,1966,MYS,4122.128,94.961,0.61,0.0,94.351,5.039,5.039,0.0,0.0,5.039,0.0,0.0,5.827685086636741,16.043872626032435,1.7707414215397504e-06
Malaysia,1967,MYS,4323.32,95.085,0.341,0.0,94.744,4.915,4.915,0.0,0.0,4.915,0.0,0.0,5.818380891385688,16.06754565920028,1.7707414215397504e-06
Malaysia,1968,MYS,4370.354,94.728,0.329,0.0,94.398,5.272,5.272,0.0,0.0,5.272,0.0,0.0,5.839030907195707,16.090234817351785,1.7707414215397504e-06
Malaysia,1969,MYS,4688.047,93.937,0.376,0.0,93.561,6.063,6.063,0.0,0.0,6.063,0.0,0.0,5.91184554603935,16.11283735029533,1.7707414215397504e-06
Malaysia,1970,MYS,4348.572,92.42,0.422,0.185,91.813,7.58,7.58,0.0,0.0,7.58,0.0,0.0,5.941824368895329,16.135812870007364,1.7707414215397504e-06
Malaysia,1971,MYS,4743.381,94.101,0.968,1.683,91.45,5.899,5.899,0.0,0.0,5.899,0.0,0.0,6.011753062705818,16.159565179782977,1.7707414215397504e-06
Malaysia,1972,MYS,5158.12,94.157,2.205,2.115,89.838,5.843,5.843,0.0,0.0,5.843,0.0,0.0,6.159868005017943,16.183582690859705,1.7707414215397504e-06
Malaysia,1973,MYS,5306.258,94.678,1.991,2.007,90.68,5.322,5.322,0.0,0.0,5.322,0.0,0.0,6.553550317903998,16.207532525715248,1.7707414215397504e-06
Malaysia,1974,MYS,5252.129,95.235,1.963,4.125,89.147,4.765,4.765,0.0,0.0,4.765,0.0,0.0,6.7438361494550625,16.231500761916237,1.7707414215397504e-06
Malaysia,1975,MYS,5288.952,95.385,0.173,4.821,90.391,4.615,4.615,0.0,0.0,4.615,0.0,0.0,6.698976402292024,16.25540789963029,1.7707414215397504e-06
Malaysia,1976,MYS,5765.927,96.103,0.172,5.137,90.794,3.897,3.897,0.0,0.0,3.897,0.0,0.0,6.847412716989607,16.27936762833434,1.7707414215397504e-06
Malaysia,1977,MYS,6584.595,97.3,0.162,4.015,93.123,2.7,2.7,0.0,0.0,2.7,0.0,0.0,6.9964181237766985,16.303385464782146,1.7707414215397504e-06
Malaysia,1978,MYS,8567.435,97.619,0.265,22.288,75.067,2.381,2.381,0.0,0.0,2.381,0.0,0.0,7.191348247018923,16.32739298429679,1.7707414215397504e-06
Malaysia,1979,MYS,9615.386,97.471,0.326,24.129,73.017,2.529,2.529,0.0,0.0,2.529,0.0,0.0,7.4270753104982665,16.35141239937828,1.7707414215397504e-06
Malaysia,1980,MYS,9778.917,96.912,0.459,20.532,75.921,3.088,3.088,0.0,0.0,3.088,0.0,0.0,7.5428127835031855,16.379175552523236,1.7707414215397504e-06
Malaysia,1981,MYS,9796.589,96.689,0.826,16.701,79.162,3.311,3.311,0.0,0.0,3.311,0.0,0.0,7.532146680958434,16.4107022032313,1.7707414215397504e-06
Malaysia,1982,MYS,10161.304,97.025,0.705,19.631,76.689,2.975,2.975,0.0,0.0,2.975,0.0,0.0,7.569801639633925,16.442549743845586,1.7707414215397504e-06
Malaysia,1983,MYS,11296.711,96.983,1.596,23.965,71.423,3.017,3.017,0.0,0.0,3.017,0.0,0.0,7.6616676991487145,16.474781074842138,1.7707414215397504e-06
Malaysia,1984,MYS,11783.777,94.468,1.604,27.596,65.268,5.532,5.532,0.0,0.0,5.532,0.0,0.0,7.741018255039755,16.50736199803616,1.7707414215397504e-06
Malaysia,1985,MYS,11300.132,93.903,2.161,26.901,64.841,6.097,6.097,0.0,0.0,6.097,0.0,0.0,7.623925885278981,16.540235099679407,1.7707414215397504e-06
Malaysia,1986,MYS,12001.65,93.925,1.463,38.036,54.426,6.075,6.075,0.0,0.0,6.075,0.0,0.0,7.4734881905996104,16.573008928924903,1.7707414215397504e-06
Malaysia,1987,MYS,11983.035,92.895,1.959,36.821,54.116,7.105,7.105,0.0,0.0,7.105,0.0,0.0,7.589909166085583,16.60524513385148,1.7707414215397504e-06
Malaysia,1988,MYS,12213.279,92.204,1.481,35.731,54.991,7.796,7.796,0.0,0.0,7.796,0.0,0.0,7.6501497466312784,16.63668478057414,1.7707414215397504e-06
Malaysia,1989,MYS,13257.569,93.567,6.09,36.532,50.945,6.433,6.433,0.0,0.0,6.433,0.0,0.0,7.716286071222356,16.667081136912596,1.7707414215397504e-06
Malaysia,1990,MYS,13544.882,95.355,6.399,32.843,56.113,4.645,4.645,0.0,0.0,4.645,0.0,0.0,7.811850875370354,16.696568240886897,1.7707414215397504e-06
Malaysia,1991,MYS,16492.357,95.904,6.017,38.978,50.908,4.096,4.096,0.0,0.0,4.096,0.0,0.0,7.893648982252346,16.724727513289324,1.7707414215397504e-06
Malaysia,1992,MYS,18118.684,96.503,5.598,37.535,53.371,3.497,3.497,0.0,0.0,3.497,0.0,0.0,8.052755449608245,16.75120196740714,1.7707414215397504e-06
